name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-19061,NO,1,47,138,111,66,82,148
GENE-19062,NO,1,0,0,0,0,0,0
GENE-19063,NO,1,3,2,0,1,1,0
GENE-19064,NO,1,0,0,0,0,0,0
GENE-19065,NO,1,0,0,0,0,0,0
GENE-19066,NO,1,60,395,72,90,70,38
GENE-19067,NO,1,0,0,0,0,0,0
GENE-19068,NO,1,1,1,1,0,0,1
GENE-19069,NO,1,0,0,0,0,0,0
GENE-19070,NO,1,0,0,0,0,0,0
GENE-19071,NO,1,0,0,0,0,0,0
GENE-19072,NO,1,34,21,18,16,20,26
GENE-19073,NO,1,0,0,0,0,0,0
GENE-19074,NO,1,3,1,5,5,3,2
GENE-19075,NO,1,290,322,221,209,219,362
GENE-19076,NO,1,0,0,0,0,0,0
GENE-19077,NO,1,0,0,0,0,0,0
GENE-19078,NO,1,71,34,52,55,47,67
GENE-19079,NO,1,0,0,0,0,0,0
GENE-19080,NO,1,5,3,3,6,4,10
GENE-19081,NO,1,0,0,0,0,0,0
GENE-19082,NO,1,0,0,0,0,0,0
GENE-19083,NO,1,0,0,0,0,0,0
GENE-19084,NO,1,0,0,0,0,0,0
GENE-19085,NO,1,0,0,0,0,0,0
GENE-19086,NO,1,98,136,148,136,121,147
GENE-19087,NO,1,0,0,0,0,0,0
GENE-19088,NO,1,848,691,1106,945,614,1020
GENE-19089,NO,1,2,0,0,2,1,1
GENE-19090,NO,1,0,0,0,0,0,0
GENE-19091,NO,1,0,0,0,0,0,0
GENE-19092,NO,1,0,0,0,0,0,0
GENE-19093,NO,1,55,72,67,64,78,73
GENE-19094,NO,1,0,0,1,0,0,0
GENE-19095,NO,1,311,302,345,373,333,399
GENE-19096,NO,1,52,51,50,55,67,64
GENE-19097,NO,1,1074,1446,760,657,560,789
GENE-19098,NO,1,0,0,0,0,0,0
GENE-19099,NO,1,0,0,0,0,0,0
GENE-19100,NO,1,79,62,70,76,69,67
GENE-19101,NO,1,0,0,0,0,0,0
GENE-19102,NO,1,0,0,0,0,0,0
GENE-19103,NO,1,0,0,0,0,0,0
GENE-19104,NO,1,0,0,0,0,0,0
GENE-19105,NO,1,0,0,0,0,0,0
GENE-19106,NO,1,17,46,24,38,46,36
GENE-19107,NO,1,0,0,0,0,0,0
GENE-19108,NO,1,0,0,0,0,0,0
GENE-19109,NO,1,0,0,0,0,0,0
GENE-19110,NO,1,0,1,0,0,1,0
GENE-19111,NO,1,17,16,9,11,8,18
GENE-19112,NO,1,7,1,2,3,4,4
GENE-19113,NO,1,0,0,0,0,0,0
GENE-19114,NO,1,0,0,0,0,0,0
GENE-19115,NO,1,0,0,0,0,0,0
GENE-19116,NO,1,0,0,0,0,0,0
GENE-19117,NO,1,733,603,714,639,717,567
GENE-19118,NO,1,0,0,0,0,0,0
GENE-19119,NO,1,0,0,0,0,0,0
GENE-19120,NO,1,0,0,0,0,0,0
GENE-19121,NO,1,5,3,10,2,4,3
GENE-19122,NO,1,0,0,0,0,0,0
GENE-19123,NO,1,0,0,0,0,0,0
GENE-19124,NO,1,356,349,329,402,339,420
GENE-19125,NO,1,0,0,0,0,0,0
GENE-19126,NO,1,0,0,1,2,0,1
GENE-19127,NO,1,0,1,2,0,3,0
GENE-19128,NO,1,0,0,0,0,0,0
GENE-19129,NO,1,0,0,0,0,0,0
GENE-19130,NO,1,0,0,0,0,0,0
GENE-19131,NO,1,0,0,0,0,0,0
GENE-19132,NO,1,233,236,209,258,194,223
GENE-19133,NO,1,0,0,0,0,0,0
GENE-19134,NO,1,0,0,0,0,0,0
GENE-19135,NO,1,0,0,0,0,0,0
GENE-19136,NO,1,39,46,49,41,42,46
GENE-19137,NO,1,0,0,0,0,0,0
GENE-19138,NO,1,0,0,0,0,0,0
GENE-19139,NO,1,764,767,734,759,687,770
GENE-19140,NO,1,0,0,0,0,0,0
GENE-19141,NO,1,3,2,2,1,2,2
GENE-19142,NO,1,0,0,0,0,0,0
GENE-19143,NO,1,0,1,0,0,0,0
GENE-19145,NO,1,0,0,0,0,0,0
GENE-19146,NO,1,0,0,0,0,0,0
GENE-19147,NO,1,0,0,0,0,0,0
GENE-19148,NO,1,86,179,131,138,257,445
GENE-19149,NO,1,142,152,193,162,184,237
GENE-19150,NO,1,470,458,671,582,481,453
GENE-19151,NO,1,0,0,0,0,0,0
GENE-19152,NO,1,0,0,0,0,0,0
GENE-19153,YES,1,0,0,3,1,0,0
GENE-19154,NO,1,0,0,0,0,0,0
GENE-19155,NO,1,0,0,0,0,0,0
GENE-19156,YES,1,0,0,0,0,0,0
GENE-19157,NO,1,0,0,0,0,0,0
GENE-19158,NO,1,53,40,46,40,83,94
GENE-19159,NO,1,11,11,12,11,13,8
GENE-19160,YES,1,0,1,0,0,0,0
GENE-19161,NO,1,0,0,0,0,0,0
GENE-19162,NO,1,0,0,0,0,0,0
GENE-19163,NO,1,21,40,17,40,35,21
GENE-19164,NO,1,0,0,0,0,0,0
GENE-19165,NO,1,0,0,0,0,0,0
GENE-19166,NO,1,0,0,0,0,0,0
GENE-19167,NO,1,211,223,199,87,214,135
GENE-19168,NO,1,0,0,0,0,0,0
GENE-19169,NO,1,0,0,0,0,0,0
GENE-19170,NO,1,2,5,4,4,1,4
GENE-19171,NO,1,192,177,199,168,196,152
GENE-19172,NO,1,0,0,0,0,0,0
GENE-19173,NO,1,0,0,0,0,0,0
GENE-19174,NO,1,130,183,126,136,122,138
GENE-19175,NO,1,0,0,0,0,0,0
GENE-19176,YES,1,0,0,0,0,0,0
GENE-19177,NO,1,34,34,30,18,52,21
GENE-19178,NO,1,730,691,471,516,596,404
GENE-19179,NO,1,444,611,310,442,534,393
GENE-19180,NO,1,12,15,15,21,13,16
GENE-19181,YES,1,0,0,0,0,0,0
GENE-19182,NO,1,0,0,0,0,0,0
GENE-19183,NO,1,0,0,0,0,0,0
GENE-19184,NO,1,0,0,0,0,0,0
GENE-19185,NO,1,0,0,0,0,0,0
GENE-19186,NO,1,5,5,5,3,4,6
GENE-19187,NO,1,0,0,0,0,0,0
GENE-19188,NO,1,0,0,0,0,0,0
GENE-19189,YES,1,0,0,0,0,0,0
GENE-19190,NO,1,7,7,3,4,4,8
GENE-19191,YES,1,0,0,0,0,0,0
GENE-19192,NO,1,2,1,45,9,29,29
GENE-19193,NO,1,0,0,0,0,0,0
GENE-19194,NO,1,0,0,0,0,0,0
GENE-19195,NO,1,7,5,11,7,10,16
GENE-19196,NO,1,0,0,0,0,0,0
GENE-19197,NO,1,0,0,0,0,0,0
GENE-19198,NO,1,0,0,0,0,0,0
GENE-19199,NO,1,0,0,0,0,0,0
GENE-19200,NO,1,675,1744,1132,403,512,475
GENE-19201,NO,1,0,0,0,0,0,0
GENE-19202,NO,1,0,1,0,0,0,0
GENE-19203,NO,1,527,589,483,530,381,444
GENE-19204,NO,1,0,0,0,0,0,0
GENE-19205,NO,1,17,12,13,6,13,14
GENE-19206,NO,1,1,1,3,1,2,1
GENE-19207,NO,1,16,18,35,28,7,11
GENE-19208,NO,1,0,0,0,0,0,0
GENE-19209,NO,1,1,0,0,2,1,1
GENE-19210,NO,1,0,0,0,0,0,0
GENE-19211,NO,1,2833,3523,3500,3449,2856,3327
GENE-19212,NO,1,0,0,0,0,0,0
GENE-19213,NO,1,0,0,0,0,0,0
GENE-19214,NO,1,0,0,0,0,0,0
GENE-19215,NO,1,0,0,0,0,0,0
GENE-19216,NO,1,0,0,0,0,0,0
GENE-19217,NO,1,0,0,0,0,0,0
GENE-19218,NO,1,0,0,0,0,0,0
GENE-19219,NO,1,0,1,0,1,0,2
GENE-19220,NO,1,0,0,0,0,0,0
GENE-19221,NO,1,0,0,0,0,0,0
GENE-19222,NO,1,0,0,0,0,0,0
GENE-19223,NO,1,0,0,0,0,0,0
GENE-19224,NO,1,0,0,0,0,0,0
GENE-19225,NO,1,65,60,81,63,66,72
GENE-19226,NO,1,6,5,1,5,7,6
GENE-19227,NO,1,1,4,3,7,6,5
GENE-19228,NO,1,0,0,0,0,0,0
GENE-19229,NO,1,0,0,0,0,0,0
GENE-19230,NO,1,0,0,0,0,0,0
GENE-19231,NO,1,7,4,5,7,10,8
GENE-19232,NO,1,0,0,0,0,0,0
GENE-19233,NO,1,0,0,0,0,0,0
GENE-19234,NO,1,873,1663,1053,1138,1215,956
GENE-19235,NO,1,3,2,7,6,6,7
GENE-19236,NO,1,0,0,0,0,0,0
GENE-19237,NO,1,0,0,0,0,0,0
GENE-19238,NO,1,2011,1957,2050,1886,2005,2067
GENE-19239,YES,1,0,0,0,0,0,0
GENE-19240,NO,1,0,0,0,0,0,0
GENE-19241,NO,1,0,0,0,0,0,0
GENE-19242,NO,1,0,0,0,0,0,0
GENE-19243,NO,1,0,0,0,0,0,0
GENE-19244,NO,1,0,0,0,0,0,0
GENE-19245,NO,1,0,0,0,0,0,0
GENE-19246,NO,1,0,0,0,0,0,0
GENE-19247,NO,1,0,0,0,0,0,0
GENE-19248,NO,1,0,0,0,0,0,0
GENE-19249,NO,1,0,0,0,0,0,0
GENE-19250,NO,1,0,0,2,0,0,1
GENE-19251,NO,1,0,0,0,0,0,0
GENE-19252,NO,1,0,0,0,0,0,0
GENE-19253,NO,1,0,1,0,2,0,1
GENE-19254,NO,1,268,234,306,261,275,246
GENE-19255,YES,1,0,0,0,0,0,0
GENE-19256,NO,1,0,0,0,0,0,0
GENE-19257,NO,1,40,34,51,35,32,37
GENE-19258,NO,1,0,0,0,0,0,0
GENE-19259,YES,1,2,1,1,1,0,0
GENE-19260,NO,1,0,0,0,0,0,1
GENE-19261,NO,1,0,0,0,0,0,0
GENE-19262,NO,1,0,0,0,0,0,0
GENE-19263,NO,1,0,0,0,0,0,0
GENE-19264,YES,1,0,0,0,0,0,0
GENE-19265,NO,1,0,0,0,0,0,0
GENE-19266,NO,1,0,0,0,0,0,0
GENE-19267,YES,1,0,0,0,0,0,0
GENE-19268,NO,1,0,0,0,0,0,0
GENE-19269,NO,1,0,0,0,0,0,0
GENE-19270,NO,1,0,0,0,2,0,0
GENE-19271,NO,1,0,1,0,0,0,0
GENE-19272,NO,1,1463,1312,1406,1161,1466,1427
GENE-19273,NO,1,461,520,451,578,469,422
GENE-19275,NO,1,0,0,0,0,0,0
GENE-19276,NO,1,66,85,64,72,52,85
GENE-19277,NO,1,0,0,0,0,0,0
GENE-19278,NO,1,57,51,61,65,76,55
GENE-19279,YES,1,0,0,0,0,0,0
GENE-19280,NO,1,0,0,0,0,0,0
GENE-19281,NO,1,0,0,0,0,0,0
GENE-19282,NO,1,115,133,119,95,156,163
GENE-19283,NO,1,3,2,0,2,3,0
GENE-19284,NO,1,0,0,0,0,0,0
GENE-19285,NO,1,0,0,0,0,0,0
GENE-19286,NO,1,0,0,0,0,0,0
GENE-19287,NO,1,0,0,0,0,0,0
GENE-19288,NO,1,2,3,2,2,3,1
GENE-19289,YES,1,0,0,0,0,0,0
GENE-19290,NO,1,0,0,0,0,0,0
GENE-19291,NO,1,2,0,1,2,0,2
GENE-19292,NO,1,0,0,0,0,0,0
GENE-19293,NO,1,6,8,9,8,11,7
GENE-19294,NO,1,17,36,28,30,31,20
GENE-19295,NO,1,0,0,0,0,0,0
GENE-19296,YES,1,0,0,0,0,0,0
GENE-19297,NO,1,0,0,0,0,0,0
GENE-19298,NO,1,0,0,0,0,0,0
GENE-19299,NO,1,0,0,0,0,0,0
GENE-19300,NO,1,0,0,0,0,0,0
GENE-19301,NO,1,4,5,4,4,9,6
GENE-19302,NO,1,13,6,8,3,3,6
GENE-19303,NO,1,0,0,0,0,0,0
GENE-19304,NO,1,0,0,0,0,0,0
GENE-19305,NO,1,0,0,0,0,0,0
GENE-19306,NO,1,27,12,7,9,23,12
GENE-19307,NO,1,44,40,49,26,62,36
GENE-19308,NO,1,961,858,823,1014,808,749
GENE-19309,NO,1,2,2,0,3,0,1
GENE-19310,NO,1,0,0,0,0,0,0
GENE-19311,NO,1,0,0,0,0,0,0
GENE-19312,NO,1,0,0,0,0,0,0
GENE-19313,NO,1,0,0,0,0,1,0
GENE-19314,NO,1,0,0,0,0,0,0
GENE-19315,NO,1,0,0,0,0,0,0
GENE-19316,NO,1,0,0,0,0,0,0
GENE-19317,NO,1,0,0,0,0,0,0
GENE-19318,NO,1,0,0,0,0,0,0
GENE-19319,YES,1,3,15,13,0,2,3
GENE-19320,NO,1,0,0,0,0,0,0
GENE-19321,NO,1,0,0,0,0,0,0
GENE-19322,NO,1,0,0,0,0,0,0
GENE-19323,NO,1,1,0,0,0,1,0
GENE-19324,NO,1,125,136,126,117,125,112
GENE-19325,NO,1,0,0,0,0,0,0
GENE-19326,YES,1,1,1,0,1,0,0
GENE-19327,NO,1,1861,2387,1846,2358,2511,2317
GENE-19328,NO,1,5,5,2,1,7,0
GENE-19329,YES,1,0,0,0,0,0,0
GENE-19330,NO,1,0,0,0,0,0,0
GENE-19331,NO,1,0,0,0,0,0,0
GENE-19332,NO,1,0,0,0,1,0,0
GENE-19333,YES,1,0,0,0,0,0,0
GENE-19334,NO,1,396,621,467,368,457,333
GENE-19335,NO,1,0,0,0,0,0,0
GENE-19336,NO,1,0,0,0,0,0,0
GENE-19337,YES,1,0,0,0,0,0,0
GENE-19338,NO,1,0,0,0,0,0,0
GENE-19339,NO,1,140,146,194,186,160,117
GENE-19340,NO,1,0,0,0,0,0,0
GENE-19341,NO,1,0,0,0,0,0,0
GENE-19342,NO,1,0,0,0,0,0,0
GENE-19343,NO,1,28,14,39,12,19,31
GENE-19344,NO,1,0,0,0,0,0,0
GENE-19345,NO,1,109,54,44,73,54,41
GENE-19346,NO,1,0,0,0,0,0,0
GENE-19347,NO,1,0,0,0,0,0,0
GENE-19348,YES,1,0,0,0,0,0,0
GENE-19349,NO,1,52,42,40,31,36,33
GENE-19350,NO,1,0,0,0,0,0,0
GENE-19351,NO,1,99,20,29,83,154,61
GENE-19352,YES,1,0,0,0,0,0,0
GENE-19353,NO,1,0,0,0,0,0,0
GENE-19354,NO,1,0,0,0,0,0,0
GENE-19355,NO,1,0,0,0,0,0,0
GENE-19356,NO,1,9,7,7,10,5,0
GENE-19357,NO,1,0,0,0,0,0,0
GENE-19359,NO,1,41,41,44,31,51,29
GENE-19360,NO,1,0,0,0,0,0,0
GENE-19361,NO,1,0,0,0,0,0,0
GENE-19362,NO,1,0,0,0,0,0,0
GENE-19363,NO,1,0,0,0,0,0,0
GENE-19364,NO,1,0,0,0,0,0,0
GENE-19365,NO,1,0,0,0,0,0,0
GENE-19366,NO,1,11,15,18,9,11,13
GENE-19367,NO,1,0,0,0,0,0,0
GENE-19368,NO,1,0,0,0,0,0,0
GENE-19369,NO,1,689,750,709,730,766,720
GENE-19370,NO,1,0,0,0,0,0,0
GENE-19371,NO,1,24,20,18,24,30,24
GENE-19372,NO,1,0,0,0,0,0,0
GENE-19373,NO,1,1363,1562,1854,998,1257,1393
GENE-19374,NO,1,0,0,0,0,0,0
GENE-19375,NO,1,0,0,0,0,0,0
GENE-19376,NO,1,14,19,14,12,20,22
GENE-19377,NO,1,0,0,0,0,0,0
GENE-19378,NO,1,0,0,0,0,0,0
GENE-19379,NO,1,6,7,7,10,15,9
GENE-19380,NO,1,0,0,0,0,0,0
GENE-19381,NO,1,273,185,302,271,260,229
GENE-19382,NO,1,0,0,0,0,0,0
GENE-19383,NO,1,0,0,0,0,0,0
GENE-19384,NO,1,6,5,8,13,3,6
GENE-19385,NO,1,0,0,0,0,0,0
GENE-19386,NO,1,0,0,0,0,0,0
GENE-19387,NO,1,4,2,6,1,2,4
GENE-19388,NO,1,0,0,0,0,0,0
GENE-19389,YES,1,0,0,0,0,0,0
GENE-19390,NO,1,0,0,0,1,0,1
GENE-19391,NO,1,0,1,0,0,1,0
GENE-19392,NO,1,1267,1281,1228,1197,1385,1400
GENE-19393,NO,1,0,0,0,0,0,0
GENE-19394,NO,1,0,0,0,0,0,0
GENE-19395,NO,1,0,0,0,0,0,0
GENE-19396,NO,1,0,0,0,0,0,0
GENE-19397,NO,1,5,13,8,14,11,8
GENE-19398,NO,1,0,0,0,0,0,0
GENE-19399,NO,1,65,101,106,133,85,130
GENE-19400,NO,1,0,0,0,0,0,0
GENE-19401,NO,1,0,0,0,0,0,0
GENE-19402,NO,1,0,0,0,0,0,0
GENE-19403,NO,1,0,0,0,0,0,0
GENE-19404,NO,1,0,0,0,0,0,0
GENE-19405,NO,1,0,0,0,0,0,0
GENE-19406,NO,1,0,0,1,0,1,0
GENE-19407,NO,1,0,0,0,0,0,0
GENE-19408,NO,1,181,174,155,154,147,173
GENE-19409,NO,1,0,0,0,0,0,0
GENE-19410,NO,1,0,0,0,0,0,0
GENE-19411,NO,1,0,0,0,0,0,0
GENE-19413,NO,1,0,0,0,0,0,0
GENE-19414,NO,1,0,0,0,0,0,0
GENE-19415,NO,1,0,0,0,0,0,0
GENE-19416,NO,1,4,4,4,2,8,3
GENE-19417,NO,1,15,20,19,12,17,13
GENE-19418,NO,1,25,24,27,15,22,19
GENE-19419,NO,1,0,0,0,0,0,0
GENE-19420,NO,1,0,0,0,0,0,0
GENE-19421,NO,1,24,21,7,29,22,14
GENE-19422,NO,1,0,0,0,0,0,0
GENE-19423,NO,1,0,0,0,0,0,0
GENE-19424,NO,1,0,0,0,0,0,0
GENE-19425,NO,1,0,0,0,0,0,0
GENE-19426,NO,1,7,10,8,9,3,8
GENE-19427,NO,1,0,0,0,0,0,0
GENE-19428,NO,1,3,1,2,1,3,2
GENE-19429,NO,1,0,0,0,0,0,0
GENE-19430,NO,1,2,2,3,3,0,1
GENE-19431,NO,1,0,0,0,0,0,0
GENE-19432,NO,1,1180,1211,1487,1106,1717,893
GENE-19433,YES,1,0,0,0,0,0,0
GENE-19434,NO,1,0,0,0,0,0,0
GENE-19435,NO,1,7,3,0,1,6,2
GENE-19436,NO,1,19,29,19,28,28,26
GENE-19437,NO,1,0,0,0,0,0,0
GENE-19438,NO,1,0,0,0,0,0,0
GENE-19439,NO,1,92,52,45,71,65,65
GENE-19440,NO,1,0,0,0,0,0,0
GENE-19441,NO,1,461,411,437,424,443,408
GENE-19442,NO,1,0,0,0,0,0,0
GENE-19443,NO,1,0,0,0,0,0,0
GENE-19444,NO,1,0,0,0,0,0,0
GENE-19445,NO,1,0,0,0,0,0,0
GENE-19446,NO,1,0,0,0,0,0,0
GENE-19447,YES,1,0,0,0,0,0,0
GENE-19448,NO,1,0,0,0,0,0,0
GENE-19449,NO,1,253,253,280,227,354,300
GENE-19450,NO,1,0,0,0,0,0,0
GENE-19451,NO,1,2,2,1,2,2,2
GENE-19452,NO,1,0,0,0,0,0,0
GENE-19453,NO,1,160,138,141,178,134,128
GENE-19454,NO,1,0,0,0,0,0,0
GENE-19455,NO,1,0,0,0,0,0,0
GENE-19456,NO,1,0,0,0,0,0,0
GENE-19457,NO,1,0,0,0,0,0,0
GENE-19458,NO,1,478,367,426,489,469,397
GENE-19459,NO,1,0,0,0,0,0,0
GENE-19460,NO,1,0,0,0,0,0,0
GENE-19461,NO,1,0,0,0,0,0,0
GENE-19462,NO,1,0,0,0,0,0,0
GENE-19463,NO,1,0,0,0,0,0,0
GENE-19464,NO,1,0,0,0,0,0,0
GENE-19465,NO,1,0,0,0,0,0,0
GENE-19466,NO,1,0,0,0,0,0,0
GENE-19467,NO,1,0,0,0,0,0,0
GENE-19468,NO,1,0,0,0,0,0,0
GENE-19469,NO,1,65,53,43,39,41,61
GENE-19470,NO,1,0,2,1,0,0,0
GENE-19471,NO,1,0,0,0,0,0,0
GENE-19472,NO,1,0,0,0,0,0,0
GENE-19473,NO,1,0,0,0,0,0,0
GENE-19474,NO,1,0,0,0,0,0,0
GENE-19475,NO,1,0,0,0,0,0,0
GENE-19476,NO,1,52,35,29,29,43,34
GENE-19477,NO,1,0,0,0,0,0,0
GENE-19478,NO,1,17,10,15,8,8,8
GENE-19479,YES,1,0,0,0,0,0,0
GENE-19480,NO,1,0,0,0,0,0,0
GENE-19481,NO,1,0,0,0,0,0,0
GENE-19482,NO,1,2,2,2,2,6,1
GENE-19483,NO,1,49,51,60,49,26,37
GENE-19484,NO,1,824,774,832,791,759,631
GENE-19485,NO,1,0,0,0,0,0,0
GENE-19486,NO,1,0,0,0,0,0,0
GENE-19487,NO,1,64,55,72,70,63,45
GENE-19488,NO,1,0,0,0,0,0,0
GENE-19489,NO,1,571,648,482,709,454,623
GENE-19490,NO,1,0,0,0,0,0,0
GENE-19491,NO,1,140,135,99,160,100,137
GENE-19492,NO,1,0,0,0,0,0,0
GENE-19493,NO,1,1,3,0,0,0,1
GENE-19494,NO,1,0,0,0,0,0,0
GENE-19495,NO,1,102,133,123,141,121,113
GENE-19496,NO,1,0,0,0,0,0,0
GENE-19497,NO,1,0,0,0,0,0,0
GENE-19498,NO,1,0,0,0,0,0,0
GENE-19499,NO,1,0,0,0,0,0,0
GENE-19500,NO,1,0,0,0,0,0,0
GENE-19501,NO,1,0,0,0,0,0,0
GENE-19502,NO,1,0,0,0,0,0,0
GENE-19503,NO,1,0,0,0,0,0,0
GENE-19504,NO,1,8,17,13,4,15,8
GENE-19505,NO,1,0,0,0,0,0,0
GENE-19506,NO,1,131,107,139,108,57,127
GENE-19507,NO,1,0,0,0,0,0,0
GENE-19508,NO,1,0,0,0,0,0,0
GENE-19509,NO,1,0,0,0,0,0,0
GENE-19510,NO,1,0,0,0,0,0,0
GENE-19511,NO,1,0,0,0,0,0,0
GENE-19512,NO,1,0,0,0,0,0,0
GENE-19513,NO,1,12,17,11,15,21,4
GENE-19514,NO,1,0,0,0,0,0,0
GENE-19515,NO,1,992,605,828,638,646,578
GENE-19516,NO,1,0,0,0,0,0,0
GENE-19517,YES,1,0,0,0,0,0,0
GENE-19518,NO,1,0,0,0,0,0,0
GENE-19519,NO,1,0,0,0,0,0,0
GENE-19520,NO,1,0,0,0,0,0,0
GENE-19521,NO,1,0,0,0,0,0,0
GENE-19522,NO,1,0,0,0,0,0,0
GENE-19523,NO,1,0,0,0,0,0,0
GENE-19524,NO,1,105,116,94,88,125,120
GENE-19525,NO,1,0,0,0,0,0,0
GENE-19526,NO,1,0,0,0,0,0,0
GENE-19527,NO,1,0,0,0,0,0,0
GENE-19528,NO,1,0,0,0,0,0,0
GENE-19529,NO,1,0,0,0,0,0,0
GENE-19530,NO,1,13,17,12,6,17,12
GENE-19531,NO,1,5,3,5,10,5,3
GENE-19532,NO,1,1,0,0,1,0,1
GENE-19533,NO,1,0,0,0,0,0,0
GENE-19534,NO,1,377,278,198,322,445,492
GENE-19535,NO,1,4,3,3,7,4,8
GENE-19536,NO,1,112,110,103,111,99,118
GENE-19537,NO,1,88,60,104,63,63,43
GENE-19538,NO,1,0,0,0,0,0,0
GENE-19539,NO,1,1557,1763,1836,1467,1466,1665
GENE-19540,NO,1,0,0,0,0,0,0
GENE-19541,NO,1,0,0,0,0,0,0
GENE-19542,NO,1,0,0,0,0,0,0
GENE-19543,NO,1,0,0,0,0,0,0
GENE-19544,NO,1,0,0,0,0,0,0
GENE-19545,NO,1,0,0,0,0,0,0
GENE-19546,NO,1,0,0,0,0,0,0
GENE-19547,NO,1,0,0,0,0,0,0
GENE-19548,NO,1,0,0,0,0,0,0
GENE-19549,NO,1,0,0,0,0,0,0
GENE-19550,NO,1,1430,1306,1242,1294,1512,1306
GENE-19551,NO,1,1,0,0,2,1,1
GENE-19552,NO,1,0,0,0,1,0,0
GENE-19553,NO,1,0,0,0,0,0,0
GENE-19554,NO,1,1,1,1,1,3,1
GENE-19555,NO,1,0,0,0,0,0,0
GENE-19556,NO,1,0,0,0,0,0,0
GENE-19557,NO,1,1,1,0,0,1,0
GENE-19558,NO,1,0,0,0,0,0,0
GENE-19559,NO,1,246,349,295,358,390,356
GENE-19560,NO,1,0,0,0,0,0,0
GENE-19561,NO,1,988,988,628,1007,591,708
GENE-19562,NO,1,0,0,0,0,0,0
GENE-19563,NO,1,0,0,0,0,0,0
GENE-19564,NO,1,0,0,0,0,0,0
GENE-19566,NO,1,0,0,0,0,0,0
GENE-19567,NO,1,0,0,0,0,0,0
GENE-19568,NO,1,0,0,0,0,0,0
GENE-19569,NO,1,3023,581,1325,2223,1644,795
GENE-19570,NO,1,0,0,0,0,0,0
GENE-19571,NO,1,2,1,1,0,0,1
GENE-19572,NO,1,0,0,0,0,0,0
GENE-19573,NO,1,0,0,0,0,0,0
GENE-19574,NO,1,0,0,0,0,0,0
GENE-19575,NO,1,0,0,0,0,0,0
GENE-19576,NO,1,0,1,0,0,0,0
GENE-19577,NO,1,48,39,59,70,84,64
GENE-19578,NO,1,54,61,105,95,82,63
GENE-19579,NO,1,0,0,0,0,0,0
GENE-19580,NO,1,0,0,0,0,0,0
GENE-19581,NO,1,0,0,0,0,0,0
GENE-19582,NO,1,0,0,0,0,0,0
GENE-19583,NO,1,4,2,3,4,2,6
GENE-19584,NO,1,0,0,0,0,0,0
GENE-19585,NO,1,0,0,0,0,0,0
GENE-19586,NO,1,5,9,11,12,6,13
GENE-19587,NO,1,1,2,0,1,0,0
GENE-19588,NO,1,0,0,0,0,0,0
GENE-19589,NO,1,0,0,0,0,0,0
GENE-19590,NO,1,0,0,0,0,0,0
GENE-19591,NO,1,0,0,0,0,0,0
GENE-19592,NO,1,0,0,0,0,0,0
GENE-19593,NO,1,7,7,2,3,3,8
GENE-19594,NO,1,34,21,26,17,30,27
GENE-19595,NO,1,0,0,0,0,0,0
GENE-19596,NO,1,0,0,0,0,0,0
GENE-19597,NO,1,100,123,106,179,117,116
GENE-19598,NO,1,662,447,479,406,431,547
GENE-19599,NO,1,0,0,0,0,0,0
GENE-19600,NO,1,0,0,0,0,0,0
GENE-19601,YES,1,2,3,3,4,3,2
GENE-19602,NO,1,15,12,11,21,14,32
GENE-19603,NO,1,1,0,1,0,0,0
GENE-19604,NO,1,0,0,0,0,0,0
GENE-19605,NO,1,0,0,0,0,0,0
GENE-19606,NO,1,0,0,0,0,0,0
GENE-19607,NO,1,0,0,0,0,0,0
GENE-19608,YES,1,0,0,0,0,0,0
GENE-19609,NO,1,0,0,0,0,0,0
GENE-19610,NO,1,0,0,0,0,0,0
GENE-19611,NO,1,0,0,0,0,0,0
GENE-19612,NO,1,35,52,42,33,59,42
GENE-19613,NO,1,0,0,0,0,0,0
GENE-19614,NO,1,73,62,66,55,51,54
GENE-19615,NO,1,0,0,0,0,0,0
GENE-19616,NO,1,63,57,60,80,122,50
GENE-19617,NO,1,0,0,0,0,0,0
GENE-19618,NO,1,0,0,0,0,0,0
GENE-19619,NO,1,4,5,4,6,2,2
GENE-19620,NO,1,0,0,0,0,0,0
GENE-19621,NO,1,0,0,0,0,0,0
GENE-19622,NO,1,0,0,0,0,0,0
GENE-19623,NO,1,819,672,755,748,810,749
GENE-19624,NO,1,0,0,0,0,0,0
GENE-19625,NO,1,0,0,0,0,0,0
GENE-19626,NO,1,0,0,0,0,0,0
GENE-19627,NO,1,0,0,0,0,0,0
GENE-19628,NO,1,77,77,109,84,76,103
GENE-19629,NO,1,0,0,0,0,0,0
GENE-19630,NO,1,0,0,0,0,0,0
GENE-19631,YES,1,0,0,0,0,0,0
GENE-19632,NO,1,0,0,0,0,0,0
GENE-19633,NO,1,0,0,0,0,0,0
GENE-19634,NO,1,209,178,237,212,175,195
GENE-19635,NO,1,421,383,437,388,449,355
GENE-19636,NO,1,0,0,0,0,0,0
GENE-19637,NO,1,0,0,0,0,0,0
GENE-19638,NO,1,0,0,0,0,0,0
GENE-19639,NO,1,0,0,0,0,0,0
GENE-19640,NO,1,0,0,0,0,0,0
GENE-19641,NO,1,175,190,177,162,179,144
GENE-19642,NO,1,0,0,0,0,0,0
GENE-19643,NO,1,13241,13993,15594,16013,16991,17611
GENE-19644,NO,1,0,0,0,0,0,0
